uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"b8278ee5-db80-4292-b591-5fa213902dc8","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","1","21",4.4,49.8,,"NEON.PLA.D16.ABBY.00524",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"no transcription errors found","shiebert@neoninc.org","lwade@field-ops.org",
"73894568-fd6d-4d15-91e0-f3de7277f972","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","4","41",5.2,202.9,,"NEON.PLA.D16.ABBY.00490",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"8811fa3a-3140-4cd1-b74d-a018bbb344d4","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","1","21",3.4,25.2,,"NEON.PLA.D16.ABBY.00525",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"fc94a173-95ec-4d52-962f-1bf0f34d7687","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","39","1",,,,,"NEON.PLA.D16.ABBY.00543",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"krian@neoninc.org","emccarthy@field-ops.org",
"03fd8a90-755b-4d88-a7fa-321759e0a155","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","4",,,,,"NEON.PLA.D16.ABBY.00497",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"2208a6dc-8c76-47b8-892b-3cedfdadc1cf","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","1","21",4.8,83.6,,"NEON.PLA.D16.ABBY.00523",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"3a26b4cd-a94e-403f-914e-b49d73d1c380","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","4",,,,,"NEON.PLA.D16.ABBY.00503",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"adb7ca19-f132-4321-b23a-531066164d2a","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","39","1",,,,,"NEON.PLA.D16.ABBY.00467",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"krian@neoninc.org","emccarthy@field-ops.org",
"4dd581fc-66ad-4290-88bd-2becc8572d24","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","1","21",3.8,21.8,,"NEON.PLA.D16.ABBY.00526",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"00eb590c-5f0a-49d2-a86d-c828eba631e5","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","4",,,,,"NEON.PLA.D16.ABBY.00495",,,"NEON.DOC.000987vE","HODI","Holodiscus discolor (Pursh) Maxim.","species",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"82f9d11b-2864-4a2d-9f93-9d5d403593e5","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","4","41",4.7,199.0,,"NEON.PLA.D16.ABBY.00489",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"68ebae4d-a9ad-4dc5-b204-f4af829904a0","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","4",,,,,"NEON.PLA.D16.ABBY.00506",,,"NEON.DOC.000987vE","RUSP","Rubus spectabilis Pursh","species",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"49fc05ba-4f7e-486b-8f2e-d35ad7d4bf87","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","4",,,,,"NEON.PLA.D16.ABBY.00498",,,"NEON.DOC.000987vE","RUSP","Rubus spectabilis Pursh","species",,,,,"no transcription errors found","shiebert@neoninc.org","lwade@field-ops.org",
"c821bcff-1ba9-4b04-a97b-b95d59d4b27f","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","1","21",3.2,6.6,,"NEON.PLA.D16.ABBY.00527",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"07731d9c-e556-4d11-bd5f-b8648b3abe45","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","1",,,,,"NEON.PLA.D16.ABBY.00513",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"6751c3e5-0c27-49c9-ba86-f50b2086a799","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","39","3",,,,,"NEON.PLA.D16.ABBY.00535",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"krian@neoninc.org","emccarthy@field-ops.org",
"53df08a8-715e-4f87-8120-ce685e8cf9c8","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","39",,"41",12.6,330.0,,"NEON.PLA.D16.ABBY.00481",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"corrected using 2016 mapping and tagging data","krian@neoninc.org","emccarthy@field-ops.org",
"4250535a-f168-4ef5-b541-5497760f131e","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","4","41",5.4,213.1,,"NEON.PLA.D16.ABBY.00491",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"e69dd09a-56ec-4cdf-9aa8-04e3c690d049","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","39",,"41",9.3,319.0,,"NEON.PLA.D16.ABBY.00482",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"remapped in 2016 bout; original coordinates were out of subplot","krian@neoninc.org","emccarthy@field-ops.org",
"d2e15243-6b1e-4864-9231-0520475f4d0c","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","39",,"41",18.5,323.0,,"NEON.PLA.D16.ABBY.00478",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"corrected using 2016 mapping and tagging data","krian@neoninc.org","emccarthy@field-ops.org",
"7e1179a8-1685-48a2-9894-cec368ef44ac","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","4",,,,,"NEON.PLA.D16.ABBY.00504",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"6701b838-8f66-4c70-a2a4-a2e846f07459","ABBY_068.basePlot.vst","2015-07-25","vst_ABBY_2015","D16","ABBY","ABBY_068","21","4","41",4.2,245.0,,"NEON.PLA.D16.ABBY.00488",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","lwade@field-ops.org",
"56eba001-bc4b-4ab8-a6cd-d6f10975a8e1","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","41","1",,,,,"NEON.PLA.D16.ABBY.00596",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"updated taxonID from PSME to PSMEM","shiebert@neoninc.org","krian@neoninc.org",
"246c57d6-359a-416d-a91f-fceb527cfad8","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","1",,,,,"NEON.PLA.D16.ABBY.00549",,,"NEON.DOC.000987vE","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"ae69c079-5806-48af-9e2e-23cdd48c8f54","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00550",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"ae1291bb-5594-4e96-8b07-ce8da51ec811","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00562",,,"NEON.DOC.000987vE","PSME","Pseudotsuga menziesii (Mirb.) Franco","species",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"4094ddcb-2fee-496f-bdfd-e69a2120a224","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","3",,,,,"NEON.PLA.D16.ABBY.00574",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"fb7945c0-7056-4bc7-b51e-daaa628f7ef0","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","23","2",,,,,"NEON.PLA.D16.ABBY.00585",,,"NEON.DOC.000987vE","PREM","Prunus emarginata (Douglas ex Hook.) D. Dietr.","species",,,,,,"shiebert@neoninc.org","krian@neoninc.org",
"6a9959b8-a2f2-4fe0-8273-69512a4f848b","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","3",,,,,"NEON.PLA.D16.ABBY.00573",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"bebe52df-8677-4e08-b822-460eb072eab0","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","1",,,,,"NEON.PLA.D16.ABBY.00556",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"c82cbbd8-c945-4f5f-837e-e6a0d31ec453","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","3",,,,,"NEON.PLA.D16.ABBY.00570",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"no transcription errors found","lwade@field-ops.org","kzias@field-ops.org",
"a4f47b2f-4868-4388-bf66-d46e0a37ebe3","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00564",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"8fb125af-3e9c-4bec-9803-31e5cf8b0e14","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","1","39",3.5,41.1,,"NEON.PLA.D16.ABBY.00578",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"05a0bfec-efef-452b-a273-59b46d724a10","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","1",,,,,"NEON.PLA.D16.ABBY.00558",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"a459faa1-bcef-4552-bfe0-e8d68400fa3a","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","1",,,,,"NEON.PLA.D16.ABBY.00547",,,"NEON.DOC.000987vE","SPDOD","Spiraea douglasii Hook. var. douglasii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"3b511137-b8b2-4981-8f30-202db5fc0067","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","3",,,,,"NEON.PLA.D16.ABBY.00572",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"f9549278-2493-4a01-8278-05cf35af49d1","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","23",,"43",8.0,192.2,,"NEON.PLA.D16.ABBY.00533",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"re-map in 2017; original pointID was not a permanent marker","shiebert@neoninc.org","krian@neoninc.org",
"5d532e7a-6815-479c-998d-473627a752de","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","41","4",,,,,"NEON.PLA.D16.ABBY.00462",,,"NEON.DOC.000987vE","HODI","Holodiscus discolor (Pursh) Maxim.","species",,,,,,"shiebert@neoninc.org","krian@neoninc.org",
"14746455-93c1-45f5-befc-090dbe7ddf58","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","41",,"61",15.3,194.2,,"NEON.PLA.D16.ABBY.00589",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","krian@neoninc.org",
"beedd066-7007-4b63-bb5b-7503ecb874de","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","3","57",2.4,146.5,,"NEON.PLA.D16.ABBY.00579",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"4d8fe33e-c751-43a2-beee-9f8b14bed8f7","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00559",,,"NEON.DOC.000987vE","PREM","Prunus emarginata (Douglas ex Hook.) D. Dietr.","species",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"53503a82-d639-4bfc-b483-25d65d6c4501","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","23",,"43",9.0,203.3,,"NEON.PLA.D16.ABBY.00582",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"shiebert@neoninc.org","krian@neoninc.org",
"274fcda3-16c3-4090-9d47-785aa9b7b8e7","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","1",,,,,"NEON.PLA.D16.ABBY.00548",,,"NEON.DOC.000987vE","HODI","Holodiscus discolor (Pursh) Maxim.","species",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"3a380931-ef67-43c5-b41d-cd9de0bd6175","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","41","1",,,,,"NEON.PLA.D16.ABBY.00594",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"updated taxonID from PSME to PSMEM","shiebert@neoninc.org","krian@neoninc.org",
"248609e8-1835-43ac-9633-833df51e3a24","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","1",,,,,"NEON.PLA.D16.ABBY.00577",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"ecb9af87-ac0e-47d0-b83c-a390e073655a","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","41","4",,,,,"NEON.PLA.D16.ABBY.00591",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"updated taxonID from PSME to PSMEM","shiebert@neoninc.org","krian@neoninc.org",
"effcfd7f-30b0-4e6c-aaf1-294f65440a91","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","23","2",,,,,"NEON.PLA.D16.ABBY.00586",,,"NEON.DOC.000987vE","PREM","Prunus emarginata (Douglas ex Hook.) D. Dietr.","species",,,,,,"shiebert@neoninc.org","krian@neoninc.org",
"35499718-ee0f-49bb-82b1-e1fe091240dd","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","23","2",,,,,"NEON.PLA.D16.ABBY.00584",,,"NEON.DOC.000987vE","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"shiebert@neoninc.org","krian@neoninc.org",
"58bd05db-3f8a-4fb8-bcb8-57942e3dab84","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","1",,,,,"NEON.PLA.D16.ABBY.00555",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"ab53cfee-f59b-4315-b4b8-73338e103373","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","41","4",,,,,"NEON.PLA.D16.ABBY.00593",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"updated taxonID from PSME to PSMEM","shiebert@neoninc.org","krian@neoninc.org",
"a9beb57b-fd49-4897-8e93-0a07f48d3f7e","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","1",,,,,"NEON.PLA.D16.ABBY.00566",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"f78e7371-4fc0-4eb1-b249-9a20ea9fb9f5","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","3",,,,,"NEON.PLA.D16.ABBY.00581",,,"NEON.DOC.000987vE","THPL","Thuja plicata Donn ex D. Don","species",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"829134e9-ce10-4f91-aed3-c7fa607ffe70","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00563",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"6ccb59a6-83c0-4f27-9ef6-5114ccc4aac7","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","41","1",,,,,"NEON.PLA.D16.ABBY.00595",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"updated taxonID from PSME to PSMEM","shiebert@neoninc.org","krian@neoninc.org",
"7e78c7c8-d1fa-4116-85b6-2a3e09767a7a","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","3",,,,,"NEON.PLA.D16.ABBY.00569",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"b84cc053-dc26-4aab-945d-629b02fc095c","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","1",,,,,"NEON.PLA.D16.ABBY.00557",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"a573ec54-306c-48d4-a99d-9fbaf711da33","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00552",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"b4378a2f-108f-4291-98bf-9689b60a8348","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00560",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"e43ffbe8-e8b9-452b-b194-70c0f3b91133","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00553",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"1aa1d881-b797-4fee-9f77-33f8f9d9692f","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00551",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"no transcription errors found","lwade@field-ops.org","kzias@field-ops.org",
"0493744a-b81e-458d-bf72-d10a1619d0c3","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00568",,,"NEON.DOC.000987vE","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"fa54bef7-2ae2-4351-9b4f-1b3a48b1d8b9","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","23",,"43",7.8,181.6,,"NEON.PLA.D16.ABBY.00588",,,"NEON.DOC.000987vE","PSME","Pseudotsuga menziesii (Mirb.) Franco","species",,,,,"re map individual; current pointID not a permanent marker","shiebert@neoninc.org","krian@neoninc.org",
"d9ab65d8-fb4d-4d75-8543-c676d8ea9996","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00561",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"2c403ea8-dec1-425f-b6d3-8334963e821a","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","3",,,,,"NEON.PLA.D16.ABBY.00571",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"665b4f8d-5080-45cf-8e32-3b91bddaabfa","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","41","4",,,,,"NEON.PLA.D16.ABBY.00590",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"updated taxonID from PSME to PSMEM","shiebert@neoninc.org","krian@neoninc.org",
"c5646bf2-b6f2-4272-a433-07bfb3506be7","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","39","1",,,,,"NEON.PLA.D16.ABBY.00565",,,"NEON.DOC.000987vE","HODI","Holodiscus discolor (Pursh) Maxim.","species",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"bada5e80-7022-4656-8942-3b1e5b21a34e","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","41","4",,,,,"NEON.PLA.D16.ABBY.00592",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"updated taxonID from PSME to PSMEM","shiebert@neoninc.org","krian@neoninc.org",
"1f50c702-3708-4fa5-ae2d-f2303c6d5a42","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21",,"21",18.5,86.9,,"NEON.PLA.D16.ABBY.00546",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"no transcription errors found","lwade@field-ops.org","kzias@field-ops.org",
"629dcc4f-6222-4b9c-825f-0022f1621eb3","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","23","4","41",14.0,99.1,,"NEON.PLA.D16.ABBY.00576",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"corrected using 2016 stem mapping data","shiebert@neoninc.org","krian@neoninc.org",
"9c8987a8-1307-4c61-bed8-32944905c5d2","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","1",,,,,"NEON.PLA.D16.ABBY.00554",,,"NEON.DOC.000987vE","HODI","Holodiscus discolor (Pursh) Maxim.","species",,,,,,"lwade@field-ops.org","kzias@field-ops.org",
"b35c3f0f-f9f6-413f-a9a7-8f645d57674f","ABBY_067.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_067","21","4",,,,,"NEON.PLA.D16.ABBY.00567",,,"NEON.DOC.000987vE","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,"no transcription errors found","lwade@field-ops.org","kzias@field-ops.org",
"70c98735-076f-4b6a-b825-b6d031bc88d0","ABBY_065.basePlot.vst","2015-07-27","vst_ABBY_2015","D16","ABBY","ABBY_065","23","2",,,,,"NEON.PLA.D16.ABBY.00587",,,"NEON.DOC.000987vE","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"shiebert@neoninc.org","krian@neoninc.org",
