uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"41164dc5-0d0f-456c-a9e1-0d02e808d0af","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00645","1","ok","small tree","Live",9.3,130,"noChange",8.3,,,,3.2,3.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"cffeeb2b-2622-40f2-80de-b972409dd506","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03579",,"ok","single bole tree","Live",11.4,130,"noChange",9.3,,,,4.0,4.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"bd2bdea7-663c-4217-9a27-b90ae333e256","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00542",,"ok","single bole tree","Live",20.2,130,"noChange",11.3,,,,5.2,4.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"fba4bdfd-c661-4d54-94c1-a656799e1f07","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00719","1","ok","sapling","Live",,,"noChange",2.0,,,,,,"Partially shaded",,1.4,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"7e4c15a4-4ba4-4fff-b6e3-d3a3c908bd94","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00940","1","ok","sapling","Live, physically damaged",,,"noChange",1.8,,,,,,"Partially shaded",,2.4,10,,,,,,,,,,,"Thinned","0000-0003-2593-761X","0000-0002-0205-7735",
"97d75e36-222d-4af1-95e7-1f90023308cb","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.01005",,"ok","single bole tree","Live",19.7,130,"noChange",9.8,,,,5.4,5.1,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"b61a05ef-bbcb-489b-9180-8a49ca092693","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00949",,"ok","single bole tree","Live",17.5,130,"noChange",10.4,,,,5.4,5.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"d7865060-15bb-4d70-b226-945ea7f855da","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00977","6","ok","single shrub","Live",1.4,130,"noChange",,,,,,,,"inverted cone",2.1,10,0.50,0.30,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"0a7a4095-5f1b-49f5-89d6-5b5dbec2f017","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.03380",,"ok","single bole tree","Live",16.0,130,"noChange",9.9,,,,4.7,4.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"97809f9d-a422-42b2-8e0d-eb5cbbbaf92d","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00531",,"ok","single bole tree","Live",13.8,130,"noChange",6.4,,,,4.2,4.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"867f5b2a-72b7-4984-8f7e-e2380d213885","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00955","8","ok","small tree","Live",1.7,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"885cfbc9-d269-4f62-beeb-b167db776cb8","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00955","6","ok","small tree","Live",1.9,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"4f0c7be7-c205-461f-928b-0d5a0a53bbbb","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00888","4","ok","small tree","Live",1.1,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"917b3c0d-afb8-4e3d-9f17-9ba02ec94d8c","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.04398","1","ok","small shrub","Live",,,"noChange",0.5,,,,1.1,0.8,"Mostly shaded","oblate half-sphere",1.2,10,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"48bb29b8-d1fa-4442-bd8f-c40165c79f34","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00891","2","ok","small shrub","Live, physically damaged",,,"noChange",,,,,,,,"cylinder",1.1,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"3da5dab2-b342-4a41-9206-b69faed63e66","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03156","1","ok","small tree","Live",1.5,130,"noChange",3.3,,,,2.2,1.6,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"dc534790-43a4-410f-a379-3f232700cf7e","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00541",,"ok","single bole tree","Live",15.2,130,"noChange",11.4,,,,4.1,3.6,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"5cdd78c9-034e-4878-95cc-b0d9e1129866","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00709",,"ok","single bole tree","Live",16.4,130,"noChange",9.6,,,,4.3,3.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"6a356838-22bb-48ea-9cd7-daf2ac8c7509","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.01006",,"ok","single bole tree","Live",20.4,130,"noChange",11.2,,,,5.1,4.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"80d81c71-7652-4989-ab0e-4c8297d084be","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00952","1","ok","single shrub","Live",2.8,130,"noChange",4.7,,,,3.3,2.6,"Full shade","inverted cone",3.1,10,0.20,0.20,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"0cb01ec9-0188-46bb-88e3-f93008984166","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03767",,"ok","single bole tree","Live",13.5,130,"noChange",10.4,,,,4.7,4.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"c6d376e8-b786-461f-9884-e8036c4fea98","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00679",,"ok","single bole tree","Live",13.3,150,"noChange",9.8,,,,5.2,4.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"1b11cd68-acca-4256-ae60-40281e9eccd0","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03766",,"ok","single bole tree","Live",14.1,130,"noChange",10.4,,,,4.2,4.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"fcb22706-1726-4267-a57c-37ee385e418f","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00954","3","ok","small tree","Live",1.2,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"f91d9e65-94ee-4c39-b337-15812d71907a","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03828",,"ok","single bole tree","Live",11.3,130,"noChange",8.2,,,,3.3,2.9,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"b96a831f-7a3c-4539-9956-ea7380b3f8a8","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00712",,"ok","single bole tree","Live",16.0,128,"noChange",10.6,,,,4.3,3.7,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"6b370990-0fb1-442a-bae3-ccdc040e0cc6","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00952","2","ok","single shrub","Live",2.2,130,"noChange",,,,,,,,"inverted cone",3.0,10,0.20,0.20,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"d2fa3411-b134-4f33-bb06-88dc8e60a058","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00936","1","ok",,"Lost, fate unknown",,,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"74ecc629-42ee-4bab-8e4d-a915f8f90ee8","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03157","1","ok","small tree","Live",1.4,130,"noChange",2.9,,,,1.1,0.8,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"2acded20-7221-472b-abba-e71f22eb4c31","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00545","1","ok","sapling","Live, physically damaged",,,"noChange",1.2,,,,,,"Full shade",,1.6,10,,,,,,,,,,,"Dead branches at base","0000-0003-2593-761X","0000-0002-0205-7735",
"34dd59fe-c817-4350-9e9d-e3198c08c4e6","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00900",,"ok","single bole tree","Live",17.4,130,"noChange",11.7,,,,6.1,4.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0001-9521-413X",
"226de7e3-6cdb-4c49-86ce-18b63d97b1cf","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.09753",,"ok","single bole tree","Live",10.3,130,"noChange",8.8,,,,3.1,3.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"f3124e3f-91bd-4bcb-8d5b-69dd24a7d122","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00728",,"ok","single bole tree","Live",14.5,130,"noChange",10.4,,,,4.6,4.4,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"9888abad-f02c-444e-81fe-0a6c8c56915b","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00726",,"ok","single bole tree","Live",13.5,130,"noChange",10.7,,,,4.2,3.9,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"9c5860cb-f2cc-40a0-929b-5082bdd864e9","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.09091","1","ok","sapling","Live",,,"noChange",1.2,,,,,,"Full shade",,1.1,10,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"ac0b3cba-6040-4665-bd49-cea3055a6012","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00891","3","ok","small shrub","Live, physically damaged",,,"noChange",,,,,,,,"cylinder",3.1,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"fd62a967-5a29-44be-9b54-963c57c210a4","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00954","9","ok","small tree","Live",1.3,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"ba546974-226d-4cec-a16e-1485767b78d1","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03159","1","ok","small tree","Live",1.6,130,"noChange",3.6,,,,1.5,1.3,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"329a78f4-f625-49fa-8b36-617b7af620fb","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03578",,"ok","single bole tree","Live",12.8,130,"noChange",7.6,,,,4.0,3.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"04f67841-4994-49c8-af7e-37c841169211","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00955","1","ok","small tree","Live",1.5,130,"noChange",4.1,,,,3.3,3.0,"Mostly shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"5d27686e-876a-40d8-ae02-3b861193f39f","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00665","1","ok","single bole tree","Live",13.4,135,"noChange",9.6,,,,4.6,4.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"7d47fa1d-6f90-4ffe-9adb-8c0b48cc0427","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00716",,"ok","single bole tree","Standing dead",10.3,130,"noChange",7.1,,,,2.9,2.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"89e14853-47c9-41f1-bcdf-be7ba6c7ce70","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00971","1","ok","small tree","Live",2.3,130,"noChange",5.0,,,,1.8,1.3,"Mostly shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"ab0bd160-e355-410d-9ca7-e2f6be62f1cb","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00888","3","ok","small tree","Live",1.1,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"a72ab49f-fc45-48b7-938c-6ecdb46c396e","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00893","6","ok","small shrub","Live, physically damaged",,,"noChange",,,,,,,,"oblate half-sphere",1.6,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"9e5e5cf3-4822-4991-b0e9-d92cacadc326","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00893","1","ok","small shrub","Live",,,"noChange",2.1,,,,1.4,1.2,"Full sun","oblate half-sphere",1.2,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"d346ed62-769b-4b6d-8aaa-8d5fe15a96bf","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00977","3","ok","single shrub","Live",2.0,130,"noChange",,,,,,,,"inverted cone",2.9,10,0.50,0.30,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"fa6af9e0-d238-4019-b70e-e56b38e1969e","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00674","1","ok",,"No longer qualifies",,,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"65024fb4-0bd2-41d6-b240-60b5dcb9a19f","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00893","11","ok","small shrub","Live, physically damaged",,,"noChange",,,,,,,,"oblate half-sphere",1.0,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"307aa050-3b40-441d-b6c7-d4230e059c1b","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00892","1","ok","sapling","Live",,,"noChange",2.5,,,,,,"Partially shaded",,2.7,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"756be1c1-ecc9-4cfd-97b3-70bbfa22f2c2","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00718",,"ok","single bole tree","Live",16.2,130,"noChange",11.4,,,,4.5,4.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"23d0efd6-de2d-4d38-92bb-3443180c2d5b","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00975","1","ok",,"No longer qualifies",,,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"3b70bbde-3996-46f1-8ff4-6d0275f027c3","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00891","5","ok","small shrub","Live",,,"noChange",,,,,,,,"cylinder",1.0,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"05ad783e-3b11-4da9-8921-ffbf3852028d","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00713",,"ok","single bole tree","Live",14.6,130,"noChange",10.3,,,,4.2,4.1,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"ab0723fb-6d10-40b5-ba99-74e1db77d163","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00953","2","ok","small tree","Live",2.3,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"942fa4e3-fc90-4c7c-b627-6369626a5296","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00976","1","ok","small tree","Live",1.5,130,"noChange",3.1,,,,1.3,1.2,"Full shade",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"956f527e-87d8-46ce-aa8f-3ef59aaf3f71","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00672",,"ok","single bole tree","Live",17.4,150,"noChange",6.2,,,,5.2,4.7,,,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"2abd9977-18cb-4af4-bee5-59d2369dd267","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03574","1","ok","small shrub","Live",,,"noChange",1.8,,,,1.3,0.9,"Full shade","oblate half-sphere",1.4,10,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"d9b96b7d-6e12-4112-99e4-2c1f73775f75","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.03799","2","ok","sapling","Live",,,"noChange",,,,,,,,,1.2,10,,,,,,,,,,,"Past years call it a sapling but fulcrum automatically calls it a sms which is false.","0000-0002-7203-5072","0000-0003-0562-3007",
"f0219f89-e6ff-45bb-bcf9-2bf0f86c7faf","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03829",,"ok","single bole tree","Live",11.9,130,"noChange",9.7,,,,3.8,3.5,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"9dda8688-ecd7-45ee-bc24-903edb77cfd2","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00950",,"ok","single bole tree","Live",19.0,130,"noChange",10.3,,,,5.0,4.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0001-9521-413X",
"3a2e58be-e502-4223-84a6-51c7ea92b474","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00711",,"ok","single bole tree","Live",14.4,130,"noChange",10.9,,,,4.3,4.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"071b15ae-c310-4b2c-8f66-6f412fb17c6a","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03822","1","ok",,"Lost, fate unknown",,,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"08c7ba62-50dd-45d5-8c8d-cc07c584008c","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03148",,"ok","single bole tree","Live",14.9,130,"noChange",10.0,,,,4.1,3.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"33ece39e-ca49-4f88-98cd-018b4eff7721","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.00978","1","ok","small tree","Live",2.6,130,"noChange",6.8,,,,2.6,1.8,"Full shade",,,,,,,,,,,,,,,"0000-0002-7203-5072","0000-0003-0562-3007",
"1cdde77a-7df0-45d5-bd18-5b684fa9a3ae","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00652",,"ok","single bole tree","Live",14.5,130,"noChange",11.1,,,,4.5,3.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"d13daf75-3417-47dd-9118-87dffd5205f1","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00653A","1","ok","multi-bole tree","Live",11.1,130,"boleChange",9.9,,,,4.4,4.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"e9385ec1-91a6-421f-b54a-7349aae8e23d","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00941","1","ok","small tree","Live",2.3,130,"noChange",4.0,,,,1.5,1.4,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"f15db1ba-23e5-477e-8b67-38fb13dbd9bf","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00644","1","ok","single bole tree","Live",13.6,135,"branchGrowth",10.9,,,,4.5,4.4,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"3c32e5e1-b0ca-4f8c-932e-46a922ae4ca3","ABBY_070.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_070","NEON.PLA.D16.ABBY.03320","2","ok","small shrub","Live",,,"noChange",,0.5,,,,,,"ellipsoid or sphere",1.0,10,,,,,,,,,,,"created new 03320 child records to correct null error in shrubShape for second stem","0000-0002-7203-5072","0000-0003-0562-3007",
"60ccac13-56de-466b-829a-1d7192902a31","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00651",,"ok","single bole tree","Live",14.6,140,"noChange",10.5,,,,4.8,3.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"f1904ce9-aec5-4064-b045-b4cc2dfbbd5e","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.03768","1","ok","sapling","Live, physically damaged",,,"noChange",0.7,,,,,,"Partially shaded",,1.0,10,,,,,,,,,,,"Thinned","0000-0003-2593-761X","0000-0002-0205-7735",
"da8852d6-e54a-4b58-9a66-ba99d686c5d8","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00649","1","ok","small tree","Live",3.5,130,"noChange",5.0,,,,1.9,1.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-2593-761X","0000-0002-0205-7735",
"9ae77fd3-4e23-45b3-b3c1-c2781f98b739","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00893","3","ok","small shrub","Live",,,"noChange",,,,,,,,"oblate half-sphere",2.2,10,,,,,,,,,,,,"0000-0003-0562-3007","0000-0001-8510-4041",
"3f2dff84-e467-4018-b3b4-b9aeed924533","ABBY_061.basePlot.vst","2020-09-23","vst_ABBY_2020","D16","ABBY","ABBY_061","NEON.PLA.D16.ABBY.00944","1","ok","small shrub","Live, physically damaged",,,"noChange",1.3,,,,0.3,0.2,"Partially shaded","cylinder",1.0,10,,,,,,,,,,,"Thinned","0000-0003-2593-761X","0000-0002-0205-7735",
